업소명,업태,주소,원본_위도,원본_경도,VWorld_위도,VWorld_경도,오차_m
아이엠티모텔,여관업,전북특별자치도 군산시 부곡3길 19 (나운동),35.9612670,126.6902763,35.9612333,126.6903470,7
위너스호텔,여관업,전북특별자치도 남원시 요천로 1559-3 (죽항동),35.4086511,127.3891597,35.4086445,127.3892407,7
(주)휴 파라다이스 무주지점,숙박업 기타,전북특별자치도 무주군 설천면 구천동로 924,35.9081018,127.7740907,35.9081588,127.7740493,7
헤라모텔,여관업,전북특별자치도 정읍시 관통로 27-53 (상동),35.5632522,126.8608932,35.5632573,126.8609743,7
전주호텔더빈센트,일반호텔,"전북특별자치도 전주시 완산구 전라감영로 76, 1층일부,2층~3층 (전동)",35.8156928,127.1474598,35.8157563,127.1474393,7
구천동펜션모텔,숙박업(생활),전북특별자치도 무주군 설천면 구천동로 1069,35.9081453,127.7597602,35.9081871,127.7596978,7
브라운도트호텔전주터미널점,여관업,전북특별자치도 전주시 덕진구 용산1길 12-4 (금암동),35.8349450,127.1299174,35.8349901,127.1299762,7
퀸모텔,여관업,전북특별자치도 군산시 상나운3길 17 (나운동),35.9638510,126.6916164,35.9638090,126.6915543,7
호텔춘향,일반호텔,전북특별자치도 남원시 소리길 114 (어현동),35.4057528,127.3889430,35.4057897,127.3888768,7
휠라파크장,여관업,전북특별자치도 김제시 금구면 봉두로 46-4,35.7736607,127.0075789,35.7736042,127.0075384,7
그린파크여관,여관업,전북특별자치도 군산시 부곡3길 19-3 (나운동),35.9613526,126.6904269,35.9613901,126.6903609,7
벨리노호텔,여관업,전북특별자치도 부안군 부안읍 번영로 76,35.7263576,126.7286589,35.7263419,126.7285810,7
스토리호텔,여관업,"전북특별자치도 전주시 덕진구 용산2길 8, 1동 (금암동)",35.8360063,127.1309527,35.8360619,127.1309942,7
임페리얼모텔,여관업,"전북특별자치도 전주시 덕진구 도당산3길 8-1 (우아동3가,,63)",35.8468026,127.1558174,35.8468126,127.1558964,7
강남여인숙,여인숙업,전북특별자치도 정읍시 명덕로 35-1 (연지동),35.5746645,126.8437265,35.5746063,126.8436918,7
쏘울모텔,여관업,전북특별자치도 전주시 덕진구 덕진연못2길 11 (덕진동1가),35.8459843,127.1223645,35.8460308,127.1224199,7
하운드전주아중지구,여관업,전북특별자치도 전주시 덕진구 산정2길 20 (산정동),35.8381380,127.1689088,35.8380832,127.1689507,7
유토피아모텔,여관업,전북특별자치도 김제시 금구면 구성길 738,35.7579239,127.0023433,35.7578600,127.0023331,7
지세븐(G7) 군산점,여관업,전북특별자치도 군산시 부곡3길 5-3 (나운동),35.9620106,126.6890794,35.9620731,126.6890609,7
The 리버사이드 호텔,여관업,전북특별자치도 익산시 평동로 786 (동산동),35.9267284,126.9647051,35.9266997,126.9647760,7
백암산장,여관업,전북특별자치도 무주군 설천면 구천동1로 129-22,35.8975774,127.7743877,35.8975268,127.7743388,7
쑈드라이브인모텔,여관업,전북특별자치도 전주시 덕진구 용산2길 10 (금암동),35.8360132,127.1311714,35.8359683,127.1312279,7
산여울,숙박업(생활),전북특별자치도 무주군 설천면 구천동1로 143,35.8989594,127.7752524,35.8989470,127.7751748,7
주식회사베스트웨스턴플러스전주호텔,숙박업(생활),"전북특별자치도 전주시 완산구 현무1길 41, 베스트웨스턴플러스 전주호텔 주건축물제1동 A동1층일부,2층일부(공동취사구역),3층~14층 (서노송동)",35.8224408,127.1470120,35.8224294,127.1469342,7
투썸스테이 서신점,여관업,전북특별자치도 전주시 완산구 여울로 31 (서신동),35.8359977,127.1200340,35.8359550,127.1200924,7
해금 모텔,여관업,전북특별자치도 익산시 인북로4길 30 (인화동2가),35.9297137,126.9527326,35.9296828,126.9528012,7
금오호텔,일반호텔,전북특별자치도 정읍시 중앙3길 11 (수성동),35.5674713,126.8545424,35.5674618,126.8544656,7
바라한호텔,일반호텔,전북특별자치도 전주시 덕진구 용산2길 17-5 (금암동),35.8360060,127.1320937,35.8359563,127.1321415,7
거기모텔(2),숙박업 기타,전북특별자치도 완주군 이서면 콩쥐팥쥐로 984-33,35.8178949,127.0082118,35.8178331,127.0081968,7
빨간지붕,여관업,전북특별자치도 무주군 설천면 내배방길 15-7,35.9117630,127.7562270,35.9117001,127.7562265,7
스테이 80 A,숙박업 기타,전북특별자치도 부안군 변산면 고사길 80,35.6547984,126.5094737,35.6548071,126.5093975,7
넘버25전주산정점,여관업,전북특별자치도 전주시 덕진구 산정3길 12 (산정동),35.8376915,127.1704684,35.8377468,127.1704327,7
우리장여관,여관업,전북특별자치도 군산시 대명1길 9 (중앙로2가),35.9823754,126.7186574,35.9823386,126.7185956,7
스페셜 호텔 펜션,여관업,전북특별자치도 부안군 진서면 곰소항길 22-23,35.5885882,126.6022885,35.5885270,126.6023008,7
모텔리베라,여관업,전북특별자치도 전주시 덕진구 도당산로 65-8 (우아동3가),35.8473804,127.1566541,35.8474259,127.1567062,7
윈드힐모텔,숙박업 기타,전북특별자치도 무주군 무풍면 오두재로 16,35.8891537,127.8215515,35.8891544,127.8214750,7
힐튼파크모텔,여관업,"전북특별자치도 고창군 흥덕면 잿말길 87-8, 힐튼파크",35.5277006,126.7061464,35.5277577,126.7061165,7
모텔 7,여관업,전북특별자치도 김제시 하정1길 42 (흥사동),35.8368342,126.9057322,35.8367873,126.9057822,7
브라운도트 부안변산점,여관업,전북특별자치도 부안군 부안읍 번영로 74,35.7263534,126.7283131,35.7263587,126.7283886,7
보보스모텔,여관업,전북특별자치도 정읍시 중앙로 14-1 (연지동),35.5742867,126.8444949,35.5742681,126.8444232,7
수채화산장,숙박업(생활),전북특별자치도 무주군 설천면 구천동1로 154,35.8997150,127.7757086,35.8997028,127.7757826,7
금오장여관,여관업,전북특별자치도 고창군 흥덕면 서이길 1-1,35.5191037,126.6989201,35.5191421,126.6989785,7
샾,여관업,전북특별자치도 전주시 덕진구 산정3길 22 (산정동),35.8386208,127.1697706,35.8386005,127.1697000,7
오렌지모텔,여관업,전북특별자치도 익산시 인북로6길 21-2 (인화동1가),35.9306104,126.9521751,35.9306710,126.9521788,7
메이드 호텔,여관업,전북특별자치도 남원시 소리길 110 (어현동),35.4054706,127.3886466,35.4055310,127.3886408,7
터미널여인숙,여인숙업,전북특별자치도 남원시 동부시장길 5-1 (동충동),35.4103479,127.3882883,35.4103027,127.3883377,7
스카이쑈원,여관업,전북특별자치도 전주시 덕진구 용산2길 11 (금암동),35.8360930,127.1314732,35.8361531,127.1314657,7
빛고을낙원산장,숙박업(생활),전북특별자치도 무주군 설천면 구천동1로 129-19,35.8970594,127.7746602,35.8970022,127.7746368,7
반도여인숙,여인숙업,"전북특별자치도 군산시 미원로 126-5, 반도여인숙 (장재동)",35.9795912,126.7187593,35.9795589,126.7188221,7
호텔케이,여관업,전북특별자치도 전주시 덕진구 용산2길 5 (금암동),35.8364303,127.1311017,35.8364904,127.1310980,7
노블,여관업,전북특별자치도 부안군 변산면 궁항로 54 (외4필지),35.6037870,126.4780381,35.6038329,126.4779902,7
명동산장펜션,숙박업(생활),전북특별자치도 정읍시 내장산로 941-14 (내장동),35.4930233,126.9297151,35.4929654,126.9297352,7
잠자리모텔,여관업,전북특별자치도 전주시 덕진구 팽나무3길 11-6 (인후동1가),35.8354443,127.1538033,35.8354293,127.1538751,7
유성여인숙,여인숙업,전북특별자치도 익산시 익산대로16길 5-23 (창인동1가),35.9416810,126.9482871,35.9417099,126.9482221,7
해오름펜션,숙박업 기타,전북특별자치도 무주군 설천면 구천동로 952 ((2층)),35.9068102,127.7715491,35.9068697,127.7715401,7
호텔늘,여관업,전북특별자치도 전주시 덕진구 아중4길 23 (우아동2가),35.8298937,127.1727385,35.8299475,127.1727064,7
해금강여관,여관업,전북특별자치도 군산시 소룡1길 57 (소룡동),35.9734766,126.6767758,35.9735257,126.6767338,7
남원여인숙,여인숙업,전북특별자치도 남원시 도랑길 46-4 (동충동),35.4103596,127.3879246,35.4103986,127.3879799,7
슬로우 남원,여관업,전북특별자치도 남원시 주천면 범실길 7-12,35.3995754,127.4279240,35.3996016,127.4278588,7
숲속의 아침,여관업,전북특별자치도 무주군 설천면 구천동1로 19,35.9053554,127.7789003,35.9052965,127.7788918,7
다정여관,여관업,전북특별자치도 군산시 동팔마길 7-3 (동흥남동),35.9755941,126.7233352,35.9756123,126.7234046,7
아리아모텔,여관업,전북특별자치도 완주군 삼례읍 동학로 36-10,35.9103334,127.0753318,35.9103876,127.0753032,7
에이엠(AM)호텔,여관업,전북특별자치도 군산시 부곡5길 9 (나운동),35.9632124,126.6906885,35.9632682,126.6906659,7
엠에이치호텔 객리단길1호점,여관업,전북특별자치도 전주시 완산구 전주천동로 232 (다가동3가),35.8171614,127.1395519,35.8171095,127.1395857,7
리버호텔,일반호텔,전북특별자치도 남원시 소리길 120 (어현동),35.4060158,127.3892646,35.4060654,127.3892266,6
오케이콘도,여관업,전북특별자치도 무주군 설천면 내배방길 6,35.9115303,127.7580155,35.9115862,127.7580367,6
호텔어드밴스,일반호텔,전북특별자치도 전주시 덕진구 산정2길 23 (산정동),35.8382324,127.1682708,35.8382624,127.1683320,6
EVEN Hotel,여관업,전북특별자치도 익산시 인북로2길 5-8 (인화동1가),35.9302877,126.9502115,35.9302571,126.9501508,6
썸호텔,여관업,전북특별자치도 군산시 조촌안5길 46-3 (경장동),35.9715659,126.7335914,35.9715110,126.7335700,6
제이모텔,숙박업 기타,전북특별자치도 장수군 장수읍 백장로 2165-1,35.6427820,127.5162750,35.6427251,127.5162860,6
발리모텔,여관업,전북특별자치도 군산시 조촌2길 49 (경장동),35.9712106,126.7344814,35.9712588,126.7345199,6
중앙모텔,여관업,전북특별자치도 익산시 익산대로 150-6 (중앙동1가),35.9393402,126.9474335,35.9392862,126.9474577,6
일마레변산리조트(A동),숙박업 기타,전북특별자치도 부안군 변산면 궁항로 91,35.6034259,126.4746303,35.6034045,126.4746954,6
원모텔,여관업,전북특별자치도 김제시 백산면 하정로 26,35.8377220,126.9065981,35.8376669,126.9065799,6
메이플(생활형),숙박업(생활),전북특별자치도 부안군 진서면 입암길 12,35.6106402,126.5895675,35.6106395,126.5896376,6
마이장,여관업,전북특별자치도 진안군 진안읍 시장길 22,35.7925612,127.4283134,35.7925858,127.4282502,6
금성장여관,여관업,전북특별자치도 정읍시 서부로 49 (연지동),35.5724396,126.8466428,35.5723839,126.8466306,6
나무늘보,숙박업(생활),전북특별자치도 익산시 목천로7길 40 (인화동2가),35.9287573,126.9545653,35.9287648,126.9544962,6
내장한옥스테이,숙박업(생활),전북특별자치도 정읍시 용산호반길 41 (신정동),35.5064153,126.8551039,35.5063615,126.8551244,6
하이디,여관업,전북특별자치도 임실군 관촌면 춘향로 3726-8,35.6901495,127.2543177,35.6901743,127.2543796,6
타미호텔,여관업,전북특별자치도 전주시 덕진구 권삼득로 383 (덕진동1가),35.8466499,127.1210631,35.8466310,127.1211283,6
금산여관,여관업,전북특별자치도 김제시 금산면 원평4길 8-2,35.7138282,126.9930849,35.7138640,126.9931378,6
썸 무인텔 B동,숙박업 기타,전북특별자치도 정읍시 내장산로 122-10 (금붕동),35.5462506,126.8814637,35.5463016,126.8814355,6
강산에펜션,숙박업(생활),전북특별자치도 무주군 설천면 구천동로 1080,35.9093639,127.7597860,35.9093209,127.7598296,6
영동여인숙,여인숙업,전북특별자치도 익산시 익산대로 198 (창인동1가),35.9436312,126.9488651,35.9436532,126.9488020,6
태양여인숙,여인숙업,전북특별자치도 익산시 익산대로 198 (창인동1가),35.9436312,126.9488651,35.9436532,126.9488020,6
짝,여관업,전북특별자치도 익산시 익산대로2길 40 (인화동1가),35.9309931,126.9481746,35.9310015,126.9481069,6
와,여관업,전북특별자치도 김제시 하정로 17 (흥사동),35.8368320,126.9060394,35.8368171,126.9061052,6
퀸즈,숙박업(생활),전북특별자치도 남원시 소리길 122-8 (어현동),35.4056665,127.3896050,35.4056763,127.3895385,6
황실펜션,숙박업(생활),"전북특별자치도 무주군 설천면 구천동로 1083-19, 2-3층",35.9097236,127.7585012,35.9096936,127.7584444,6
료칸죽림,여관업,전북특별자치도 완주군 상관면 춘향로 4332,35.7379161,127.2252211,35.7379655,127.2252505,6
전주호텔스테이복이한옥마을점,숙박업(생활),"전북특별자치도 전주시 덕진구 용산1길 5, 4층 (금암동)",35.8357708,127.1302090,35.8358253,127.1302026,6
한옥마을전주호텔스테이복이,여관업,전북특별자치도 전주시 덕진구 용산1길 5 (금암동),35.8357708,127.1302090,35.8358253,127.1302026,6
시티장여관,여관업,전북특별자치도 군산시 거석길 13-7 (명산동),35.9845712,126.7104452,35.9845991,126.7103872,6
호텔어라이브전주시화연풍,일반호텔,전북특별자치도 전주시 완산구 풍남문3길 9-5 (전동),35.8139532,127.1467271,35.8138987,127.1467263,6
등대장여관,여관업,전북특별자치도 부안군 변산면 격포항길 45,35.6222009,126.4716688,35.6221489,126.4716890,6
무주 무인 모텔,숙박업 기타,"전북특별자치도 무주군 적상면 사내로 49, 2층",35.9395998,127.6645696,35.9396535,127.6645806,6
환타지아,여관업,전북특별자치도 익산시 목천로1길 12-6 (인화동1가),35.9305052,126.9455546,35.9304972,126.9454882,6
Jazz 무인텔 C,여관업,전북특별자치도 부안군 변산면 종암길 23,35.6358795,126.4798553,35.6358574,126.4799161,6
Jazz 무인텔 B,여관업,전북특별자치도 부안군 변산면 종암길 23,35.6358795,126.4798553,35.6358574,126.4799161,6
Jazz 무인텔 A,여관업,전북특별자치도 부안군 변산면 종암길 23,35.6358795,126.4798553,35.6358574,126.4799161,6
무주 다다펜션,숙박업(생활),전북특별자치도 무주군 설천면 외배방길 22,35.9091323,127.7578899,35.9091431,127.7578247,6
황토모텔,여관업,전북특별자치도 전주시 덕진구 용산1길 5-4 (금암동),35.8358187,127.1307166,35.8358715,127.1307295,6
씨네마모텔,여관업,"전북특별자치도 전주시 완산구 전주객사3길 27 (고사동,외4필지)",35.8184986,127.1421391,35.8185522,127.1421337,6
홀인원모텔,여관업,전북특별자치도 군산시 소룡1길 63 (소룡동),35.9736891,126.6771056,35.9737335,126.6770686,6
시크릿무인텔,여관업,전북특별자치도 군산시 임피면 호원대1길 8 (외 1필지),35.9588280,126.8707761,35.9587799,126.8707473,6
전주스테이호텔한옥마을점,여관업,"전북특별자치도 전주시 덕진구 산정2길 6-5, 1동 (산정동)",35.8373125,127.1701760,35.8373524,127.1701328,6
서해안모텔,여관업,전북특별자치도 고창군 아산면 선운사로 78,35.5042627,126.5950793,35.5043121,126.5950559,6
