업소명,주소,제조구분,업태,원본_위도,원본_경도,VWorld_위도,VWorld_경도,오차_m
덕진소방서(금암119안전센터),전북특별자치도 전주시 덕진구 백제대로 611 (금암동),충전,제조,35.8422216,127.1364788,35.8423182,127.1369769,46
래미에프엔비,전북특별자치도 무주군 무주읍 당산강변로 64-22,,판매,35.9986762,127.6494518,35.9987975,127.6499417,46
(주)대호테크,전북특별자치도 군산시 산단동서로 38 (오식도동),,저장소,35.9525362,126.5784832,35.9527313,126.5780329,46
(주)시지트로닉스,전북특별자치도 완주군 봉동읍 테크노밸리로 497,,저장소,35.9693651,127.1121181,35.9697242,127.1118793,45
주식회사 시지트로닉스,전북특별자치도 완주군 봉동읍 테크노밸리로 497,,저장소,35.9693651,127.1121181,35.9697242,127.1118793,45
(주)위바이옴,전북특별자치도 익산시 왕궁면 푸드폴리스로7길 14,냉동,제조,35.9757231,127.0797603,35.9758816,127.0802193,45
(주)대아플라테크,전북특별자치도 완주군 봉동읍 완주산단5로 212,냉동,제조,35.9448935,127.1401523,35.9452920,127.1401648,44
(주)번영중공업,전북특별자치도 군산시 군산산단로 170-30 (오식도동),,저장소,35.9582138,126.5441585,35.9585077,126.5444852,44
정우화인(주),전북특별자치도 익산시 석암로1길 75  (용제동),,저장소,35.9568260,127.0012909,35.9569987,127.0008521,44
코하이젠 익산송학 수소충전소,전북특별자치도 익산시 오산면 평동로 349,냉동,제조,35.9393815,126.9185588,35.9394519,126.9190389,44
동진강낙농축산업협동조합,전북특별자치도 김제시 금구면 금백로 47-13,냉동,제조,35.7839551,127.0034516,35.7843085,127.0032367,44
대흥양만,전북특별자치도 고창군 심원면 명동구미길 37-134,,저장소,35.5031423,126.5118495,35.5032788,126.5122976,43
군산해양경찰서,전북특별자치도 군산시 군산창길 21 (금동),냉동,제조,35.9913053,126.7073764,35.9912587,126.7078527,43
우진산업(주),"전북특별자치도 군산시 자유로 233-109, 석원 (소룡동)",냉동,제조,35.9581053,126.5796719,35.9580593,126.5801468,43
고창소방서,전북특별자치도 고창군 고창읍 녹두로 1294,일반,제조,35.4328168,126.6879101,35.4324649,126.6881028,43
크로다코리아(주),전북특별자치도 익산시 석암로11길 11 (용제동),냉동,제조,35.9442321,127.0071761,35.9442439,127.0067011,43
삼양수산,전북특별자치도 고창군 부안면 상포길 131-144,,저장소,35.5717547,126.6323426,35.5720395,126.6320261,43
군산시수산물연구가공거점단지(물류가공동),전북특별자치도 군산시 내항2길 312 (해망동),냉동,제조,35.9922977,126.7019450,35.9920696,126.7015780,42
무주농협 친환경 유통사업단,전북특별자치도 무주군 안성면 중산길 37-13,일반,판매,35.8572625,127.6659414,35.8572328,127.6663997,41
동양기계공업(주),전북특별자치도 군산시 자유로 15-25  (소룡동),,저장소,35.9593512,126.5983525,35.9592426,126.5979129,41
삼양화인테크놀로지(주),전북특별자치도 군산시 자유무역1길 63 (오식도동),냉동,제조,35.9619577,126.5416447,35.9622853,126.5418575,41
(주)셀로닉스,전북특별자치도 익산시 왕궁면 동촌제길 80,,저장소,35.9813043,127.0858022,35.9809766,127.0860001,41
동우화인켐(주)삼기공장,전북특별자치도 익산시 삼기면 산단오룡길 22,냉동,제조,36.0354451,126.9963921,36.0352804,126.9967862,40
동우화인켐(주) 삼기공장,전북특별자치도 익산시 삼기면 산단오룡길 22,,저장소,36.0354451,126.9963921,36.0352804,126.9967862,40
서울시니어스타워(주)고창웰파크시티,전북특별자치도 고창군 고창읍 석정2로 173,냉동,제조,35.4321783,126.7413961,35.4320196,126.7410085,39
원진특수가스(주),전북특별자치도 정읍시 덕천면 황토현로 646,,판매,35.6366380,126.8420292,35.6363112,126.8421919,39
(주)사조오양 임실공장,전북특별자치도 임실군 신평면 대리3길 20,일반,제조,35.6620742,127.2710966,35.6617266,127.2711631,39
(주)사조오양 임실공장,전북특별자치도 임실군 신평면 대리3길 20,냉동,제조,35.6620742,127.2710966,35.6617266,127.2711631,39
성모병원,"전북특별자치도 부안군 부안읍 오정2길 24, 부안성모병원",,저장소,35.7247842,126.7344643,35.7245352,126.7347699,39
(주)삼원중공업 제2공장,전북특별자치도 군산시 자유무역로 21 (주)제이와이요트 (오식도동),,저장소,35.9453107,126.5483035,35.9453289,126.5478703,39
정읍농수산,전북특별자치도 정읍시 정우면 정읍북로 653-29,냉동,제조,35.6190150,126.8921146,35.6187354,126.8923741,39
정읍농수산,"전북특별자치도 정읍시 정우면 정읍북로 653-29, 정읍농수산냉동공장",냉동,제조,35.6190150,126.8921146,35.6187354,126.8923741,39
"(주)참프레 부안공장(프레온R-404A, 61.3RT×4기)","전북특별자치도 부안군 행안면 옥여길 32-29, 참프레 부안공장",냉동,제조,35.7357836,126.7244935,35.7354402,126.7245547,39
(주)참프레(104.7RT  프레온),"전북특별자치도 부안군 행안면 옥여길 32-29, 참프레 부안공장",냉동,제조,35.7357836,126.7244935,35.7354402,126.7245547,39
정우화인(주),전북특별자치도 익산시 석암로1길 63-8 (용제동),일반,저장소,35.9560935,127.0009793,35.9558533,127.0012877,39
(재)농축산용미생물산업육성지원센터,전북특별자치도 정읍시 첨단과학로 241 (신정동),냉동,제조,35.5099602,126.8403312,35.5096406,126.8404849,38
전북특별자치도립미술관,"전북특별자치도 완주군 구이면 모악산길 111-6, 전북도립미술관",냉동,제조,35.7280419,127.1070379,35.7277107,127.1069343,38
한국케미라화학(주),전북특별자치도 군산시 소룡동 1631-1 한국에카화학㈜,냉동,제조,35.9603383,126.5779190,35.9606789,126.5778895,38
농업회사법인(주)사조원 금구공장,전북특별자치도 김제시 금구면 봉두로 161,냉동,제조,35.7800750,127.0165045,35.7803908,127.0166496,37
한국국토정보공사,전북특별자치도 전주시 덕진구 기지로 120 (중동),냉동,제조,35.8378409,127.0657062,35.8379676,127.0653215,37
(주)오리온 제2익산공장,전북특별자치도 익산시 서동로23길 11 (신흥동),냉동,제조,35.9405772,126.9743329,35.9408084,126.9746325,37
(주)정다운 익산공장,전북특별자치도 익산시 무왕로 1377 (부송동),냉동,제조,35.9647360,127.0074576,35.9648512,127.0070699,37
(주)상일테크,전북특별자치도 무주군 무주읍 당산강변로 64-21,,저장소,35.9994356,127.6507338,35.9997622,127.6506905,37
전주우체국,전북특별자치도 전주시 완산구 서원로 99 (효자동2가),냉동,제조,35.8142236,127.1051193,35.8144008,127.1054584,36
주식회사 비앤비,전북특별자치도 군산시 산단로 134-16 (소룡동),냉동,제조,35.9590799,126.5836036,35.9593851,126.5834693,36
한국농어촌공사 전북지역본부,전북특별자치도 전주시 완산구 서원로 137  (효자동3가),냉동,제조,35.8144289,127.1095428,35.8141853,127.1092877,36
(주)삼우냉동,전북특별자치도 전주시 덕진구 상리로 29 (팔복동2가),냉동,제조,35.8508465,127.1025580,35.8509243,127.1021807,35
케이넷(주),"전북특별자치도 정읍시 고부면 고부농단길 41, 케이넷",냉동,제조,35.6044439,126.7714882,35.6043554,126.7718604,35
케이텟,전북특별자치도 정읍시 고부면 고부농단길 41,냉동,제조,35.6044439,126.7714882,35.6043554,126.7718604,35
케이넷,전북특별자치도 정읍시 고부면 고부농단길 41,냉동,제조,35.6044439,126.7714882,35.6043554,126.7718604,35
(주)심도메탈테크,전북특별자치도 익산시 석암로13길 101-6 (팔봉동),냉동,저장소,35.9552322,127.0047605,35.9555418,127.0048239,35
주식회사 뉴텍,전북특별자치도 완주군 봉동읍 테크노밸리4로 42,,저장소,35.9753389,127.1174076,35.9754890,127.1170754,34
(주)하림,전북특별자치도 고창군 무장면 칠거리로 745,냉동,제조,35.4018943,126.5805625,35.4015883,126.5805364,34
한국전력 고창지점,전북특별자치도 고창군 고창읍 중거리당산로 46,냉동,제조,35.4252941,126.6951146,35.4253125,126.6954853,34
전북대학교,전북특별자치도 전주시 덕진구 금암동 663 전북대학교(진수당),냉동,제조,35.8455194,127.1330401,35.8452237,127.1329771,33
조인영어조합법인,전북특별자치도 고창군 심원면 선운대로 2517-8,,저장소,35.5264025,126.5949371,35.5261079,126.5948731,33
황금수산,전북특별자치도 완주군 구이면 오봉산길 10-4,,저장소,35.6511455,127.1059538,35.6514295,127.1060618,33
이리신광교회,전북특별자치도 익산시 고봉로 60 (마동),냉동,제조,35.9392646,126.9624952,35.9395526,126.9625816,33
(주)하림 낭산부화장,전북특별자치도 익산시 낭산면 진북로 916-5,냉동,제조,36.0820829,127.0277333,36.0818226,127.0275690,32
(주)옵토웰,전북특별자치도 전주시 덕진구 반룡로 42 (팔복동2가),,저장소,35.8565932,127.0900843,35.8564227,127.0897926,32
우진이엔지,전북특별자치도 군산시 동장산2길 31-8  (소룡동),,저장소,35.9606911,126.5950418,35.9609682,126.5949324,32
주식회사 세원하드페이싱,전북특별자치도 완주군 봉동읍 용암리 848 주식회사 세원하드페이싱,,저장소,35.9355932,127.1299746,35.9353155,127.1298740,32
조인영어조합법인,전북특별자치도 고창군 심원면 월등길 21-26,,저장소,35.5300027,126.5542511,35.5298368,126.5539648,32
(주)현대특수철강공업,전북특별자치도 익산시 석암로7길 103 (팔봉동),,저장소,35.9543965,127.0088099,35.9541114,127.0087829,32
대주코레스 주식회사,전북특별자치도 완주군 봉동읍 완주산단4로 99,냉동,제조,35.9420708,127.1282495,35.9421420,127.1279077,32
(주)하림,전북특별자치도 김제시 용지면 봉의2길 33-24,냉동,제조,35.8766190,126.9581810,35.8764642,126.9578862,32
가스켐솔루션(주),전북특별자치도 익산시 낭산면 함낭로 1032-36,충전,제조,36.0740166,127.0194305,36.0737905,127.0192181,32
(주)이엔플러스,전북특별자치도 김제시 백산면 자유무역길 167,,제조,35.8464459,126.8831924,35.8462159,126.8833957,31
(주)스페이스솔루션,전북특별자치도 군산시 산단남북로 78 (주)스페이스솔루션 (오식도동),일반,제조,35.9525541,126.5631250,35.9528335,126.5631669,31
(주)스페이스솔루션,전북특별자치도 군산시 산단남북로 78 (오식도동),,저장소,35.9525541,126.5631250,35.9528335,126.5631669,31
익산목천액화수소자동차충전소,전북특별자치도 익산시 무왕로2길 132 (목천동),충전,제조,35.9333438,126.9206432,35.9331111,126.9204502,31
우송양만장,전북특별자치도 고창군 해리면 해리동호길 68-2,,저장소,35.5093778,126.4861702,35.5091845,126.4864189,31
(주)참고을 제2공장,전북특별자치도 김제시 순동산단길 95-17 (순동),냉동,제조,35.8194399,126.9220529,35.8192074,126.9222304,30
은혜양만,"전북특별자치도 고창군 해리면 명사십리로 514-33, 백경수산",,저장소,35.4881943,126.4678869,35.4879254,126.4679334,30
한국특수가스(주),"전북특별자치도 군산시 외항로 790, IBK (소룡동)",일반,제조,35.9559904,126.5862914,35.9557813,126.5860811,30
한국특수가스(주),"전북특별자치도 군산시 외항로 790, 한국특수가스(주) (소룡동)",,저장소,35.9559904,126.5862914,35.9557813,126.5860811,30
상무양만,전북특별자치도 고창군 해리면 광승중앙길 21,일반,제조,35.4949904,126.4718218,35.4947310,126.4717747,29
(유)삼각에프엠씨 웰빙랜드,전북특별자치도 익산시 왕궁면 푸드폴리스로 59,냉동,제조,35.9846376,127.0842021,35.9846564,127.0845241,29
케이넷(주),"전북특별자치도 정읍시 고부면 고부농단길 40, 케이넷 2공장",냉동,제조,35.6052905,126.7711843,35.6050421,126.7710924,29
케이넷(주)2공장,"전북특별자치도 정읍시 고부면 고부농단길 40, 케이넷 2공장",냉동,제조,35.6052905,126.7711843,35.6050421,126.7710924,29
(주)우양 군산공장,전북특별자치도 군산시 해망로 130 (금암동),냉동,제조,35.9869003,126.7229990,35.9870584,126.7227451,29
초원냉장,"전북특별자치도 군산시 새만금북로 534-42, 초원냉장 (내초동)",냉동,제조,35.9470957,126.5986698,35.9469407,126.5984227,28
대한예수교침례회 전주교회,전북특별자치도 전주시 덕진구 안덕원로 311-21 (인후동1가),냉동,제조,35.8394855,127.1601814,35.8397324,127.1602455,28
해군2함대사령부(282전탐감시대),전북특별자치도 군산시 옥도면 어청도리 339,충전,제조,36.1166058,125.9817126,36.1163587,125.9817574,28
(주)하림산업 함열식품공장,전북특별자치도 익산시 함열읍 익산대로78길 332,,저장소,36.0297174,126.9577508,36.0298110,126.9574645,28
주식회사 성현,전북특별자치도 군산시 자유무역2길 31 (오식도동),,저장소,35.9616242,126.5518366,35.9615062,126.5521069,28
롯데쇼핑(주) 롯데마트익산점,전북특별자치도 익산시 무왕로 1053 (영등동),냉동,제조,35.9590908,126.9740198,35.9592581,126.9742462,28
(주)이마트군산점,전북특별자치도 군산시 구암3.1로 137 (경암동),냉동,제조,35.9827387,126.7347240,35.9827847,126.7350152,27
매일유업 주식회사,"전북특별자치도 고창군 상하면 진암구시포로 412, 매일치즈공장",특정,제조,35.4436386,126.4492479,35.4438772,126.4492374,27
유명스틸,전북특별자치도 김제시 백구면 석담4길 131-9,,저장소,35.8828798,126.9698364,35.8827847,126.9695670,26
롯데쇼핑(주) 롯데마트 남원점,전북특별자치도 남원시 춘향로 96 (향교동),냉동,제조,35.4233334,127.3927762,35.4233142,127.3924897,26
남원산소가스,전북특별자치도 남원시 이백면 이백로 213-24,일반,판매,35.4297176,127.4313782,35.4296130,127.4316263,25
대영종합가스(주),전북특별자치도 군산시 자유로 135-41 (소룡동),일반,제조,35.9600712,126.5885480,35.9601855,126.5883061,25
교동119안전센터(김제소방서),전북특별자치도 김제시 교동 314-19,충전,제조,35.7988027,126.8700865,35.7990266,126.8700999,25
주식회사 비엔비,"전북특별자치도 군산시 산단로 110-13, 주식회사 비엔비 (소룡동)",냉동,제조,35.9581482,126.5834828,35.9583353,126.5833307,25
(주)파워이앤지,전북특별자치도 군산시 임피면 항쟁로 43-27,,저장소,35.9883928,126.8597384,35.9886149,126.8597535,25
송제영어조합법인,전북특별자치도 고창군 해리면 동호로 332-17,,저장소,35.5098902,126.4994328,35.5097125,126.4995959,25
군산소방서[사정119안전센터],전북특별자치도 군산시 번영로 308 (사정동),일반,제조,35.9626624,126.7509232,35.9628480,126.7510639,24
군산소방서[구조대],전북특별자치도 군산시 번영로 308 (사정동),일반,제조,35.9626624,126.7509232,35.9628480,126.7510639,24
케이비이주식회사,전북특별자치도 군산시 산단남북로 134-25  (오식도동),,저장소,35.9581344,126.5639709,35.9583515,126.5639560,24
주식회사 에버스톤,전북특별자치도 임실군 오수면 춘향로 1586-4,냉동,제조,35.5427348,127.3386718,35.5428122,127.3389208,24
(주)아이에스테크,전북특별자치도 군산시 오식도동 871-19,냉동,제조,35.9534909,126.5630499,35.9532807,126.5630673,23
군산수산업협동조합,"전북특별자치도 군산시 비응동로 30, 군산시수산업협동조합 (비응도동)",냉동,제조,35.9364548,126.5329331,35.9366644,126.5329225,23
군산시 수산업협동조합,"전북특별자치도 군산시 해망로 582-11, 군산시수협소룡동냉동공장 (소룡동)",냉동,제조,35.9822711,126.6780406,35.9820622,126.6780393,23
(주)엠피티,전북특별자치도 군산시 무역로 163-19 (오식도동),냉동,제조,35.9590389,126.5534944,35.9588417,126.5535726,23
교보생명(주) 익산사옥,"전북특별자치도 익산시 인북로 209, 교보생명빌딩 (남중동)",냉동,제조,35.9474236,126.9562698,35.9476246,126.9562123,23
익산양만,전북특별자치도 익산시 용동면 용동로 56-72,,저장소,36.1024245,127.0130874,36.1026031,127.0129692,23
진일산업,전북특별자치도 군산시 무역로 158 (오식도동),,저장소,35.9593553,126.5560263,35.9595556,126.5560056,22
대박산업,"전북특별자치도 군산시 새만금북로 139-33, 139-35 (비응도동)",,판매,35.9444755,126.5339883,35.9442763,126.5340047,22
부안수산업협동조합,전북특별자치도 부안군 행안면 부안농공단지길 14-3 (외 1필지(1121-7)),냉동,제조,35.7394241,126.7202942,35.7392310,126.7203511,22
부안 곰소 수소충전소,전북특별자치도 부안군 진서면 청자로 1055,충전,제조,35.5943284,126.6159795,35.5945141,126.6160651,22
개복,"전북특별자치도 군산시 중앙로 119-5, 개복교회 (개복동)",일반,제조,35.9840034,126.7153975,35.9838266,126.7152869,22
정일산업주식회사,전북특별자치도 정읍시 북면 북면공단2길 85-14,,저장소,35.6120962,126.9019623,35.6120219,126.9017366,22
(주)하림 삼기부화장,전북특별자치도 익산시 삼기면 미륵사지로 760,냉동,제조,36.0359838,127.0014131,36.0359787,127.0011689,22
사단법인 한국선급,전북특별자치도 군산시 자유로 396-6 (오식도동),일반,제조,35.9609132,126.5596398,35.9607216,126.5596800,22
(주)한솔케미칼 익산공장,전북특별자치도 익산시 삼기면 오룡리 1101,냉동,제조,36.0396324,126.9894442,36.0398204,126.9894979,21
(주)엠에스가스 전북영업소,전북특별자치도 익산시 낭산면 진북로 555,충전,제조,36.0523067,127.0202890,36.0521670,127.0204511,21
한일특수가스,전북특별자치도 전주시 덕진구 팔복로 251-19 (여의동),일반,판매,35.8566732,127.0814785,35.8567151,127.0817085,21
군산수산업협동조합,전북특별자치도 군산시 비응6길 13 (비응도동),냉동,제조,35.9347608,126.5326336,35.9346125,126.5324872,21
전주삼천수소충전소,"전북특별자치도 전주시 완산구 정여립로 536, 전주시 수소버스충전소 (삼천동3가)",충전,제조,35.8023342,127.0797512,35.8023226,127.0799812,21
농업회사법인(주)그린피아,전북특별자치도 임실군 오수면 오류3길 31-9,냉동,제조,35.5886346,127.3118911,35.5884591,127.3118144,21
순창소방서,"전북특별자치도 순창군 순창읍 교성로 24, 순창소방서",충전,제조,35.3721740,127.1337456,35.3720523,127.1339169,21
한양양만,전북특별자치도 고창군 아산면 학전리 991,,저장소,35.4578008,126.5999530,35.4577088,126.5997569,20
(주)참고을지평선 제2공장,전북특별자치도 김제시 백산면 지평선산단5길 320,냉동,제조,35.8417594,126.8796294,35.8418811,126.8797950,20
칠보가스,전북특별자치도 정읍시 옹동면 태산로 2346,,판매,35.6178767,126.9829435,35.6178471,126.9831633,20
고창군청,전북특별자치도 고창군 고창읍 중앙로 245,일반,제조,35.4356143,126.7021137,35.4357899,126.7020656,20
(주)대덕로지스틱,전북특별자치도 군산시 외항로 913-20 (오식도동),,판매,35.9533090,126.5722858,35.9533374,126.5720665,20
(주)신진에너텍,전북특별자치도 전주시 덕진구 하오용흥길 18-7 (호성동3가),,판매,35.8963756,127.1313187,35.8963652,127.1311002,20
대흥산업가스(주),"전북특별자치도 군산시 공항로 161, 대흥산업가스(주) (산북동)",충전,제조,35.9711731,126.6731391,35.9710177,126.6732434,20
군산소방서(산북119안전센터),"전북특별자치도 군산시 산북로 71-11, 소룡119안전센터 (산북동)",일반,제조,35.9601710,126.6721754,35.9602795,126.6723473,20
한국전력공사익산지점,전북특별자치도 익산시 석암로15길 156 (팔봉동),냉동,제조,35.9617039,127.0046177,35.9617520,127.0044081,20
(주)크랜앤사이언스 정읍지점,전북특별자치도 정읍시 북면 3산단3길 67,,제조,35.6143371,126.9112295,35.6143684,126.9110172,20
(주)경인양행,전북특별자치도 익산시 삼기면 산단구평길 89,냉동,제조,36.0415011,127.0002001,36.0413397,127.0002833,19
완산소방서(효자119안전센터),전북특별자치도 전주시 완산구 거마평로 73 (효자동1가),충전,제조,35.7990559,127.1164742,35.7991836,127.1163282,19
서울산소가스,전북특별자치도 고창군 고창읍 녹두로 1293,일반,판매,35.4338275,126.6877743,35.4336807,126.6876713,19
(주)덕양에너젠,전북특별자치도 군산시 외항7길 28-23 (소룡동),일반,제조,35.9687400,126.6245409,35.9686412,126.6243763,18
(재)전북테크노파크 / 한국에너지기술연구원,"전북특별자치도 부안군 하서면 신재생에너지로 20-40, 수소스테이션",일반,제조,35.7123089,126.5999640,35.7121874,126.5998259,18
(재)전북테크노파크 / 한국에너지기술연구원,전북특별자치도 부안군 하서면 신재생에너지로 20-40,,저장소,35.7123089,126.5999640,35.7121874,126.5998259,18
왕궁가스,전북특별자치도 익산시 왕궁면 왕궁로 520,일반,판매,35.9653353,127.0891833,35.9652658,127.0890028,18
해태에이치티비(주) 익산공장,전북특별자치도 익산시 석암로7길 31-17 (용제동),냉동,제조,35.9500240,127.0015396,35.9500125,127.0013430,18
(주)우리냉장,전북특별자치도 전주시 덕진구 구렛들2길 25  (팔복동1가),냉동,제조,35.8588113,127.0996504,35.8588643,127.0994657,18
한국전력공사 남원지점,"전북특별자치도 남원시 충정로 119 (향교동,(한전 남원지점))",일반,제조,35.4163546,127.3869147,35.4162662,127.3870747,18
에스이솔루션(주),전북특별자치도 부안군 주산면 주산북로 301,,판매,35.6790595,126.7062202,35.6790429,126.7064118,17
임실소방서(임실119안전센터),"전북특별자치도 임실군 임실읍 감천로 33, 임실119안전센터",충전,제조,35.6106427,127.2891146,35.6106206,127.2889247,17
(주)하림산업 온라인물류센터,전북특별자치도 익산시 함열읍 익산대로78길 313,냉동,제조,36.0312942,126.9579519,36.0312735,126.9577634,17
주식회사 하림산업 온라인물류센터,전북특별자치도 익산시 함열읍 익산대로78길 313,일반,제조,36.0312942,126.9579519,36.0312735,126.9577634,17
정읍소방서,"전북특별자치도 정읍시 신태인읍 정신로 1241, 소방서",충전,제조,35.6913743,126.8781425,35.6913603,126.8783294,17
오성하이테크놀로지(주),"전북특별자치도 익산시 석암로17길 104, 오성첨단소재(주) (팔봉동)",냉동,제조,35.9614666,127.0123996,35.9613537,127.0125248,17
대흥산업가스 주식회사,전북특별자치도 군산시 공항로 161 (산북동),,판매,35.9711731,126.6731391,35.9711998,126.6729567,17
대흥산업가스(주),전북특별자치도 군산시 공항로 161 (산북동),충전,제조,35.9711731,126.6731391,35.9711998,126.6729567,17
문화종합가스,전북특별자치도 익산시 삼기면 검지길 33,일반,판매,36.0253952,126.9865789,36.0252551,126.9865202,16
주식회사 뉴텍,전북특별자치도 완주군 봉동읍 둔산리 948-15,,저장소,35.9532515,127.1247466,35.9533991,127.1247517,16
(주)알에프세미,"전북특별자치도 완주군 봉동읍 완주산단6로 12, 알에프세미",,저장소,35.9503065,127.1238636,35.9503422,127.1240377,16
주식회사 호룡,전북특별자치도 김제시 만경읍 몽산리 106-16,,저장소,35.8586322,126.8133819,35.8584947,126.8133246,16
전주지방법원,"전북특별자치도 전주시 덕진구 가인로 33, 전주지방법원 (만성동)",냉동,제조,35.8426532,127.0747850,35.8425189,127.0748497,16
(주)제이아이테크 제2공장,전북특별자치도 군산시 오식도동 878-9,,저장소,35.9477621,126.5576547,35.9476193,126.5576661,16
(유)신우에스엔에프,"전북특별자치도 정읍시 고부면 고부농단길 30, 신우에스엔에프",냉동,제조,35.6057438,126.7723840,35.6058831,126.7723544,16
남명양만,전북특별자치도 고창군 해리면 동호리 736,일반,저장소,35.5111889,126.4929445,35.5110480,126.4929393,16
(유)원테크,전북특별자치도 완주군 봉동읍 테크노밸리4로 22,냉동,제조,35.9753517,127.1154229,35.9754796,127.1154847,15
유한회사 에어솔루션,전북특별자치도 김제시 백구면 유강10길 113,일반,제조,35.9070096,126.9307171,35.9070647,126.9305619,15
대상(주)진안APC,전북특별자치도 진안군 진안읍 대연장길 4,냉동,제조,35.7722939,127.3820802,35.7723997,127.3821787,15
훼미리식품(주) 전주공장,"전북특별자치도 전주시 덕진구 팔과정로 216, 훼밀리식품(주) (팔복동4가)",냉동,제조,35.8642076,127.0981361,35.8642582,127.0982856,15
(주)오디텍 전주지점,전북특별자치도 완주군 봉동읍 둔산1로 165,,저장소,35.9659762,127.1209709,35.9660311,127.1208257,14
(주)오디텍,전북특별자치도 완주군 봉동읍 둔산1로 165,냉동,제조,35.9659762,127.1209709,35.9660311,127.1208257,14
전북특별자치도 소방본부(실화재훈련장),전북특별자치도 장수군 계남면 호덕리 660 번지 일원,충전,제조,35.7197312,127.5861406,35.7198604,127.5861479,14
(주)가나엔지니어링,전북특별자치도 완주군 봉동읍 완주산단8로 110 (주)가나엔지니어,냉동,제조,35.9603893,127.1155987,35.9604877,127.1156993,14
효성양만장,"전북특별자치도 익산시 성당면 장선리 752 753, 754, 790-5, 796-2",,저장소,36.0827912,126.9477833,36.0827344,126.9479240,14
한국특수가스(주),전북특별자치도 익산시 서동로32길 11 (금강동),충전,제조,35.9373029,126.9735436,35.9373603,126.9736816,14
황금어장,전북특별자치도 완주군 이서면 정농대농길 125-11,,저장소,35.8423828,127.0158910,35.8422592,127.0159107,14
(주)바이텍 익산지점,전북특별자치도 익산시 왕궁면 국가식품로 174,,저장소,35.9733211,127.0856783,35.9734426,127.0856865,14
덕진소방서(조촌119안전센터),"전북특별자치도 전주시 덕진구 기린대로 910, 조촌119안전센터 (여의동2가)",충전,제조,35.8637651,127.0856051,35.8638578,127.0855128,13
주식회사 에스아이지,전북특별자치도 순창군 인계면 물통길 22-40,냉동,제조,35.3865177,127.1642820,35.3864085,127.1642245,13
효성 전주호남 액화수소충전소,"전북특별자치도 전주시 덕진구 송천동2가 1195 외 2필지(1196, 1197)",충전,제조,35.8698039,127.1087321,35.8697928,127.1088753,13
(주)연두,전북특별자치도 익산시 함열읍 익산대로78길 145-28,냉동,제조,36.0333208,126.9599504,36.0334112,126.9598595,13
롯데쇼핑(주) 전주점,"전북특별자치도 전주시 완산구 온고을로 2, 롯데백화점 (서신동)",냉동,제조,35.8345309,127.1217985,35.8344583,127.1219082,13
롯데쇼핑(주) 전주점,전북특별자치도 전주시 완산구 온고을로 2 (서신동),냉동,제조,35.8345309,127.1217985,35.8344583,127.1219082,13
부안종합산소,전북특별자치도 부안군 보안면 상입석길 92,일반,판매,35.6248773,126.6819971,35.6248381,126.6818665,13
한일가스,전북특별자치도 진안군 진안읍 진장로 6,일반,판매,35.7921042,127.4318695,35.7919918,127.4318792,13
부안소방서(119안전센터 1호),전북특별자치도 부안군 행안면 변산로 86,충전,제조,35.7297641,126.7119840,35.7297893,126.7118492,12
중앙119구조본부(익산119화학구조센터),전북특별자치도 익산시 함열읍 익산대로78길 287,충전,제조,36.0319983,126.9556922,36.0320230,126.9558271,12
어업회사법인 유한회사 오아시스,전북특별자치도 부안군 부안읍 선돌로 117-17,,저장소,35.6904528,126.7280999,35.6903820,126.7282058,12
한신특수가스,전북특별자치도 익산시 삼기면 간촌길 11,,판매,36.0119460,126.9747025,36.0118433,126.9746508,12
도드람김제에프엠씨,전북특별자치도 김제시 백산면 지평선산단5길 412,냉동,제조,35.8413449,126.8861686,35.8413136,126.8862981,12
(주)정석케미칼,전북특별자치도 완주군 봉동읍 용암리 835,냉동,제조,35.9429397,127.1390207,35.9428303,127.1390205,12
신우양만영어조합법인,전북특별자치도 고창군 해리면 신동호길 33-8,,저장소,35.5067134,126.4925832,35.5068159,126.4926280,12
금마가스,전북특별자치도 익산시 금마면 미륵사지로1길 64-11,일반,판매,35.9890041,127.0567346,35.9888959,127.0567340,12
기린산소,전북특별자치도 익산시 춘포로 51 (금강동),일반,판매,35.9178334,126.9802765,35.9177986,126.9801499,12
무주 중도 가스,전북특별자치도 무주군 무주읍 무학로 138-1,,판매,36.0225070,127.6741556,36.0226146,127.6741469,12
(주)이마트 익산점,"전북특별자치도 익산시 평동로 705, E마트 (동산동)",냉동,제조,35.9306156,126.9579879,35.9306498,126.9578628,12
(주)이마트 익산점,"전북특별자치도 익산시 평동로 705  (동산동,E마트)",냉동,제조,35.9306156,126.9579879,35.9306498,126.9578628,12
진안소방서(진안119안전센터),"전북특별자치도 진안군 진안읍 쇠징계로 9, 진안소방서",충전,제조,35.7989323,127.4353750,35.7989058,127.4355026,12
삼례산소,전북특별자치도 완주군 삼례읍 별산농원길 92-7,일반,판매,35.9263299,127.0908497,35.9264295,127.0908927,12
대한가스,전북특별자치도 익산시 오산면 서오산1길 23,일반,판매,35.9398697,126.9097996,35.9398674,126.9099271,11
(유)동유산업,"전북특별자치도 전주시 완산구 콩쥐팥쥐로 1586, 가스충전소 (상림동)",,판매,35.8247481,127.0729677,35.8248103,127.0728672,11
(유)동유산업 전주 상림 수소충전소,전북특별자치도 전주시 완산구 콩쥐팥쥐로 1586 (상림동),충전,제조,35.8247481,127.0729677,35.8248103,127.0728672,11
